"","Variable","Type","y","coef","exp(coef)","se(coef)","z","Pr(>|z|)","exp(-coef)","lower .95","upper .95","Variable.y","DataFile","SurveyText","Values","ValueLabels","variable_group","variable_group_name","num.values","make.factor","num.na","Ref","score.pval","zph.pval","score.pval.xrand","score.pval.adjust","score.pval.xrand.adjust","zph.pval.adjust"
"150","pa_off_leash_walk_slow_pace_pct","numeric","x",0.337335636595546,1.40120928193594,0.0360046823405282,9.36921574269323,7.30734573700006e-21,0.713669266177269,1.30573716140556,1.50366207673063,"pa_off_leash_walk_slow_pace_pct","HLES_dog_owner","What % of the time are your off-leash activities slow?","Numeric",NA,"pa","Physical Activity",1,FALSE,29356,NA,5.50143111451523e-21,1.07031850686669e-05,0.0909549614969142,3.5615580185765e-18,1,0.00942564573402913
"151","pa_on_leash_off_leash_walk","factor","xBoth",-0.0601605145041385,0.941613378848714,0.0199367647079915,-3.01756656033682,0.00254813075664822,1.0620070003919,0.9055291089956,0.979135564410883,"pa_on_leash_off_leash_walk|Both","HLES_dog_owner","Over the past year, if your dog leaves the house with you, they are:","1 | 2 | 3 | 0"," On leash  |  Off leash  |  Both  |  My dog doesn't take walks","pa","Physical Activity",4,TRUE,0,"On leash",2.07790422125083e-05,0.0488769897479888,0.0306848916375194,0.00232824691020761,1,1
"152","pa_on_leash_off_leash_walk","factor","xMy dog doesn't take walks",0.177597787175803,1.19434484380149,0.0523041647403844,3.39548080076075,0.00068508178454638,0.837279120171933,1.07797416663934,1.32327809891986,"pa_on_leash_off_leash_walk|My dog doesn't take walks","HLES_dog_owner","Over the past year, if your dog leaves the house with you, they are:","1 | 2 | 3 | 0"," On leash  |  Off leash  |  Both  |  My dog doesn't take walks","pa","Physical Activity",4,TRUE,0,"On leash",2.07790422125083e-05,0.0488769897479888,0.0306848916375194,0.00232824691020761,1,1
"153","pa_on_leash_off_leash_walk","factor","xOff leash",-0.0392791363432527,0.961482287035221,0.0464772747565363,-0.845125635033682,0.398040696871337,1.0400607618925,0.877768031775338,1.05318051560015,"pa_on_leash_off_leash_walk|Off leash","HLES_dog_owner","Over the past year, if your dog leaves the house with you, they are:","1 | 2 | 3 | 0"," On leash  |  Off leash  |  Both  |  My dog doesn't take walks","pa","Physical Activity",4,TRUE,0,"On leash",2.07790422125083e-05,0.0488769897479888,0.0306848916375194,0.00232824691020761,1,1
"154","pa_on_leash_walk_average_pace_pct","numeric","x",-0.123946331402226,0.883427251912343,0.0205826698859074,-6.02187821547342,1.7240460081926e-09,1.13195511892497,0.848497939185705,0.919794466643464,"pa_on_leash_walk_average_pace_pct","HLES_dog_owner","What % of the time are your on-leash activities at an average pace?","Numeric",NA,"pa","Physical Activity",1,FALSE,2615,NA,1.69074622080818e-09,0.000278768863441508,0.842354053299168,3.78888942453009e-07,1,0.098197930115951
"155","pa_on_leash_walk_avg_hours","numeric","x",-0.0694650049255649,0.932892779465584,0.0138738684331181,-5.00689517566319,5.53150309786998e-07,1.07193454811909,0.90786709033247,0.958608310893078,"pa_on_leash_walk_avg_hours","HLES_dog_owner","Average number of hours of leash-walking:"," 0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8","0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8+","pa","Physical Activity",9,FALSE,2615,NA,5.59400241374849e-07,0.0119526117622675,0.44237150012765,8.80902371023695e-05,1,1
"156","pa_on_leash_walk_brisk_pace_pct","numeric","x",-0.204592475027521,0.814979373192735,0.0285804527143841,-7.15847565719463,8.15790704693076e-13,1.22702491976261,0.770582055848192,0.861934655354175,"pa_on_leash_walk_brisk_pace_pct","HLES_dog_owner","What % of the time are your on-leash activities at a brisk pace?","Numeric",NA,"pa","Physical Activity",1,FALSE,2615,NA,7.57646869590361e-13,0.139022495726188,0.330491927465412,2.20721018288078e-10,1,1
"157","pa_on_leash_walk_frequency","factor","x3-6 times a week",0.0195118362766416,1.01970343628119,0.0291124304194056,0.67022354353608,0.502715297608898,0.980677287552299,0.963148687445259,1.07957900116307,"pa_on_leash_walk_frequency|3-6 times a week","HLES_dog_owner","Over the past year, what is the average frequency that your dog is active on a lead/leash?","1 | 2 | 3 | 4 | 5 | 6"," Less than once a month  |  Less than once a week  |  Once or twice a week  |  3-6 times a week  |  Once a day  |  More than once a day","pa","Physical Activity",6,TRUE,2615,"More than once a day",0.000483844049364616,0.51994522553559,0.25659282745272,0.0391543267989032,1,1
"158","pa_on_leash_walk_frequency","factor","xLess than once a month",0.147075591964476,1.15844152859106,0.0375382342864197,3.91802104601612,8.92789129189469e-05,0.863228721795078,1.07627069429097,1.24688592031996,"pa_on_leash_walk_frequency|Less than once a month","HLES_dog_owner","Over the past year, what is the average frequency that your dog is active on a lead/leash?","1 | 2 | 3 | 4 | 5 | 6"," Less than once a month  |  Less than once a week  |  Once or twice a week  |  3-6 times a week  |  Once a day  |  More than once a day","pa","Physical Activity",6,TRUE,2615,"More than once a day",0.000483844049364616,0.51994522553559,0.25659282745272,0.0391543267989032,1,1
"159","pa_on_leash_walk_frequency","factor","xLess than once a week",0.0936549760731211,1.09818078189931,0.0373970296133424,2.50434264543051,0.012267916152237,0.910596885760914,1.02056678537318,1.18169731468578,"pa_on_leash_walk_frequency|Less than once a week","HLES_dog_owner","Over the past year, what is the average frequency that your dog is active on a lead/leash?","1 | 2 | 3 | 4 | 5 | 6"," Less than once a month  |  Less than once a week  |  Once or twice a week  |  3-6 times a week  |  Once a day  |  More than once a day","pa","Physical Activity",6,TRUE,2615,"More than once a day",0.000483844049364616,0.51994522553559,0.25659282745272,0.0391543267989032,1,1
"160","pa_on_leash_walk_frequency","factor","xOnce a day",0.00170608199346287,1.00170753817935,0.0271602209766739,0.0628154680673663,0.94991344845751,0.998295372537121,0.949778031317524,1.05647631231627,"pa_on_leash_walk_frequency|Once a day","HLES_dog_owner","Over the past year, what is the average frequency that your dog is active on a lead/leash?","1 | 2 | 3 | 4 | 5 | 6"," Less than once a month  |  Less than once a week  |  Once or twice a week  |  3-6 times a week  |  Once a day  |  More than once a day","pa","Physical Activity",6,TRUE,2615,"More than once a day",0.000483844049364616,0.51994522553559,0.25659282745272,0.0391543267989032,1,1
"161","pa_on_leash_walk_frequency","factor","xOnce or twice a week",0.0640294780020483,1.06612382549862,0.0329296210636045,1.94443409714231,0.0518431254311084,0.937977349424969,0.999488737432102,1.13720141981391,"pa_on_leash_walk_frequency|Once or twice a week","HLES_dog_owner","Over the past year, what is the average frequency that your dog is active on a lead/leash?","1 | 2 | 3 | 4 | 5 | 6"," Less than once a month  |  Less than once a week  |  Once or twice a week  |  3-6 times a week  |  Once a day  |  More than once a day","pa","Physical Activity",6,TRUE,2615,"More than once a day",0.000483844049364616,0.51994522553559,0.25659282745272,0.0391543267989032,1,1
"162","pa_on_leash_walk_reasons_exercise_for_dog","factor","xNo",0.105972636618501,1.1117914537166,0.0249469239621751,4.2479239837015,2.15760573717243e-05,0.899449259712426,1.05873792729446,1.16750350081063,"pa_on_leash_walk_reasons_exercise_for_dog|No","HLES_dog_owner","What is the reason for your activities? Exercise for the dog","True | False","Yes | No","pa","Physical Activity",2,TRUE,2615,"Yes",2.13917895330353e-05,0.708642928940826,0.264514016235742,0.00235167932487013,1,1
"163","pa_on_leash_walk_reasons_exercise_for_owner","factor","xNo",0.118928121725127,1.12628895967138,0.0203084925983642,5.85607824653154,4.73924996643399e-09,0.887871617148566,1.0823387484764,1.17202384416461,"pa_on_leash_walk_reasons_exercise_for_owner|No","HLES_dog_owner","What is the reason for your activities? Exercise for you","True | False","Yes | No","pa","Physical Activity",2,TRUE,2615,"Yes",4.64998185097613e-09,0.286675164055106,0.122066201781575,9.67609402935634e-07,1,1
"164","pa_on_leash_walk_reasons_training_obedience","factor","xYes",-0.112952472923311,0.893193109964685,0.0308074420409475,-3.66640218857446,0.000245986945277599,1.11957872138035,0.840856764021369,0.94878695852188,"pa_on_leash_walk_reasons_training_obedience|Yes","HLES_dog_owner","What is the reason for your activities? Training and obedience","True | False","Yes | No","pa","Physical Activity",2,TRUE,2615,"No",0.000244434469411416,0.123634006637985,0.184484717805563,0.0206404999091594,1,1
"165","pa_on_leash_walk_slow_pace_pct","numeric","x",0.336004318854186,1.39934506836519,0.0233711271967458,14.376898299581,7.22611936126745e-47,0.71462001946973,1.3366917943917,1.46493501985555,"pa_on_leash_walk_slow_pace_pct","HLES_dog_owner","What % of the time are your on-leash activities at a slow pace?","Numeric",NA,"pa","Physical Activity",1,FALSE,2615,NA,3.55231789449807e-47,0.00151255137382086,0.607663781491833,6.89917915084022e-44,1,0.363276062542202
"166","pa_other_aerobic_activity_avg_intensity","factor","xEngages in moderate exercise (greater than 30% of the time but less than 60% of the time)",-0.17418491547365,0.840141528125152,0.0360897614737606,-4.82643576351406,1.3899819846494e-06,1.19027564585646,0.782767510785173,0.901720852686463,"pa_other_aerobic_activity_avg_intensity|Engages in moderate exercise (greater than 30% of the time but less than 60% of the time)","HLES_dog_owner","During these periods of other aerobic activity, which of the following best describes your dog's activity level?","1 | 2 | 3"," Bursts of exercise less than 30% of the time  |  Engages in moderate exercise (greater than 30% of the time but less than 60% of the time)  |  Engages in strenuous exercise most of the time (greater than 60%)","pa","Physical Activity",3,TRUE,27073,"Bursts of exercise less than 30% of the time",3.90736889865732e-07,0.42273002891473,0.609708456826489,6.48415853137304e-05,1,1
"167","pa_other_aerobic_activity_avg_intensity","factor","xEngages in strenuous exercise most of the time (greater than 60%)",-0.202229734110272,0.816907234926528,0.0616532439043372,-3.28011506457075,0.00103764757169151,1.22412920004306,0.723924718704329,0.921832634296142,"pa_other_aerobic_activity_avg_intensity|Engages in strenuous exercise most of the time (greater than 60%)","HLES_dog_owner","During these periods of other aerobic activity, which of the following best describes your dog's activity level?","1 | 2 | 3"," Bursts of exercise less than 30% of the time  |  Engages in moderate exercise (greater than 30% of the time but less than 60% of the time)  |  Engages in strenuous exercise most of the time (greater than 60%)","pa","Physical Activity",3,TRUE,27073,"Bursts of exercise less than 30% of the time",3.90736889865732e-07,0.42273002891473,0.609708456826489,6.48415853137304e-05,1,1
"168","pa_other_aerobic_activity_frequency","factor","x3-6 times a week",-0.110711252478619,0.895197197585981,0.0430871105210428,-2.56947498079617,0.0101852746254667,1.11707230842169,0.822702655276345,0.974079781347749,"pa_other_aerobic_activity_frequency|3-6 times a week","HLES_dog_owner","Other than the on-leash and off-leash activities already described above, what is the average frequency that your dog gets other aerobic (elevated heart rate) activity? These might include working, mushing, or herding.","0 | 1 | 2 | 3 | 4 | 5 | 6"," Never  |  Less than once a month  |  Less than once a week  |  Once or twice a week  |  3-6 times a week  |  Once a day  |  More than once a day","pa","Physical Activity",7,TRUE,0,"Never",7.68281893760898e-06,0.61782227202268,0.641914083997467,0.000952422384271457,1,1
"169","pa_other_aerobic_activity_frequency","factor","xLess than once a month",-0.0549001922168161,0.946579619252325,0.0344361754516612,-1.59425927812107,0.110877974420532,1.05643516896114,0.884799816268372,1.01267310312382,"pa_other_aerobic_activity_frequency|Less than once a month","HLES_dog_owner","Other than the on-leash and off-leash activities already described above, what is the average frequency that your dog gets other aerobic (elevated heart rate) activity? These might include working, mushing, or herding.","0 | 1 | 2 | 3 | 4 | 5 | 6"," Never  |  Less than once a month  |  Less than once a week  |  Once or twice a week  |  3-6 times a week  |  Once a day  |  More than once a day","pa","Physical Activity",7,TRUE,0,"Never",7.68281893760898e-06,0.61782227202268,0.641914083997467,0.000952422384271457,1,1
"170","pa_other_aerobic_activity_frequency","factor","xLess than once a week",-0.139089296410315,0.870150323688585,0.0409333931460587,-3.39794201555723,0.00067894808895121,1.14922671724235,0.803066886497421,0.942837512722896,"pa_other_aerobic_activity_frequency|Less than once a week","HLES_dog_owner","Other than the on-leash and off-leash activities already described above, what is the average frequency that your dog gets other aerobic (elevated heart rate) activity? These might include working, mushing, or herding.","0 | 1 | 2 | 3 | 4 | 5 | 6"," Never  |  Less than once a month  |  Less than once a week  |  Once or twice a week  |  3-6 times a week  |  Once a day  |  More than once a day","pa","Physical Activity",7,TRUE,0,"Never",7.68281893760898e-06,0.61782227202268,0.641914083997467,0.000952422384271457,1,1
"171","pa_other_aerobic_activity_frequency","factor","xMore than once a day",-0.126351798637772,0.881304750430213,0.0469754690763275,-2.68974000946049,0.00715077055999424,1.13468127740358,0.803786151274506,0.966299384356531,"pa_other_aerobic_activity_frequency|More than once a day","HLES_dog_owner","Other than the on-leash and off-leash activities already described above, what is the average frequency that your dog gets other aerobic (elevated heart rate) activity? These might include working, mushing, or herding.","0 | 1 | 2 | 3 | 4 | 5 | 6"," Never  |  Less than once a month  |  Less than once a week  |  Once or twice a week  |  3-6 times a week  |  Once a day  |  More than once a day","pa","Physical Activity",7,TRUE,0,"Never",7.68281893760898e-06,0.61782227202268,0.641914083997467,0.000952422384271457,1,1
"172","pa_other_aerobic_activity_frequency","factor","xOnce a day",-0.127546059682618,0.880252870732631,0.0397504172988386,-3.20867221905479,0.00133349420562214,1.13603719254866,0.814276373062061,0.951575094238898,"pa_other_aerobic_activity_frequency|Once a day","HLES_dog_owner","Other than the on-leash and off-leash activities already described above, what is the average frequency that your dog gets other aerobic (elevated heart rate) activity? These might include working, mushing, or herding.","0 | 1 | 2 | 3 | 4 | 5 | 6"," Never  |  Less than once a month  |  Less than once a week  |  Once or twice a week  |  3-6 times a week  |  Once a day  |  More than once a day","pa","Physical Activity",7,TRUE,0,"Never",7.68281893760898e-06,0.61782227202268,0.641914083997467,0.000952422384271457,1,1
"173","pa_other_aerobic_activity_frequency","factor","xOnce or twice a week",-0.102963175201717,0.90216019473702,0.0329071113076241,-3.12890348348086,0.00175459931402621,1.10845058985505,0.845810509759433,0.962264014902611,"pa_other_aerobic_activity_frequency|Once or twice a week","HLES_dog_owner","Other than the on-leash and off-leash activities already described above, what is the average frequency that your dog gets other aerobic (elevated heart rate) activity? These might include working, mushing, or herding.","0 | 1 | 2 | 3 | 4 | 5 | 6"," Never  |  Less than once a month  |  Less than once a week  |  Once or twice a week  |  3-6 times a week  |  Once a day  |  More than once a day","pa","Physical Activity",7,TRUE,0,"Never",7.68281893760898e-06,0.61782227202268,0.641914083997467,0.000952422384271457,1,1
"174","pa_physical_games_frequency","factor","xMonthly",0.0783647960776488,1.08151711992001,0.0515697316556488,1.51958898295072,0.128614308526426,0.924627064686654,0.977545910795511,1.19654664580224,"pa_physical_games_frequency|Monthly","HLES_dog_owner","How often does your dog fetch items or play other games (such as Frisbee) that involve physical activity?","1 | 2 | 3 | 4 | 5"," Daily  |  Weekly  |  Monthly  |  Rarely  |  Never","pa","Physical Activity",5,TRUE,0,"Daily",8.54497914770114e-26,0.000228220886656427,0.899886579257606,8.29786969115189e-23,1,0.0861344095076963
"175","pa_physical_games_frequency","factor","xNever",0.274676901187807,1.31610537408115,0.0268110279847949,10.2449224007219,1.24724925692355e-24,0.759817579726974,1.24873151984614,1.38711430612298,"pa_physical_games_frequency|Never","HLES_dog_owner","How often does your dog fetch items or play other games (such as Frisbee) that involve physical activity?","1 | 2 | 3 | 4 | 5"," Daily  |  Weekly  |  Monthly  |  Rarely  |  Never","pa","Physical Activity",5,TRUE,0,"Daily",8.54497914770114e-26,0.000228220886656427,0.899886579257606,8.29786969115189e-23,1,0.0861344095076963
"176","pa_physical_games_frequency","factor","xRarely",0.158944387011213,1.17227275127651,0.0256697437298448,6.19189613593288,5.9444720174415e-10,0.853043797965178,1.11475273034145,1.2327607423437,"pa_physical_games_frequency|Rarely","HLES_dog_owner","How often does your dog fetch items or play other games (such as Frisbee) that involve physical activity?","1 | 2 | 3 | 4 | 5"," Daily  |  Weekly  |  Monthly  |  Rarely  |  Never","pa","Physical Activity",5,TRUE,0,"Daily",8.54497914770114e-26,0.000228220886656427,0.899886579257606,8.29786969115189e-23,1,0.0861344095076963
"177","pa_physical_games_frequency","factor","xWeekly",0.0293822655162911,1.02981818322213,0.0288480733799151,1.01851742850695,0.308432122544754,0.971045196416289,0.97320656789696,1.08972290722067,"pa_physical_games_frequency|Weekly","HLES_dog_owner","How often does your dog fetch items or play other games (such as Frisbee) that involve physical activity?","1 | 2 | 3 | 4 | 5"," Daily  |  Weekly  |  Monthly  |  Rarely  |  Never","pa","Physical Activity",5,TRUE,0,"Daily",8.54497914770114e-26,0.000228220886656427,0.899886579257606,8.29786969115189e-23,1,0.0861344095076963
"178","pa_swim","factor","xYes",-0.210007134084447,0.810578463214352,0.0226289833861705,-9.28044934677851,1.68765312176433e-20,1.2336868611516,0.775413280557955,0.847338395538137,"pa_swim|Yes","HLES_dog_owner","Does your dog go swimming?","True | False","Yes | No","pa","Physical Activity",2,TRUE,0,"No",1.48857600877437e-20,0.00223535764395389,0.988995108381205,8.67317019691576e-18,1,0.47245052620706
